id,Source,Target,Reference,Orig-Nasal-As-Line,Orig-Nasal-As-Tilde
9183,Ie'pa klòqrlùnẽ kukùn àk yòqnẽka e' klóqsũk .,Habían sido detenidos en relación con un robo reciente .,XNLI-AMNL2020-Dev-311-H,Ie'pa klö̀rlùne̱ kukùn àk yö̀ne̱ka e' klö́su̱k .,
9184,Séxjka ie'pa tséqnãka tö ie'pa ã káxwö tã ẽ' yóulur i ajkóqnarke e' kĩ .,Todos estaban aterrados de ser liberados de la custodia .,XNLI-AMNL2020-Dev-312-H,Sé̱jka ie'pa tsë́na̱ka tö ie'pa a̱ ká̱wö ta̱ e̱' yóulur i ajkö́narke e' ki̱ .,
9185,E' tã ye' kĩ dìwö tka ét bòqt ì wéx kiànã ye' kĩ e' kũóxwã ie .,Pues me llevó como una hora o dos encontrar justo lo que necesitaba .,XNLI-AMNL2020-Dev-313-P,E' ta̱ ye' ki̱ dìwö tcha ét bö̀t ì wé̱ kiàna̱ ye' ki̱ e' ku̱ó̱wa̱ ie .,
9186,Yö i kũéxwã káxwö i' ra .,Lo encontré en solo unos segundos .,XNLI-AMNL2020-Dev-314-H,Yö i ku̱é̱wa̱ ká̱wö i' ra .,
9187,Ye' kĩ káxwö bak tãîx e' wâ dör tö uyèqjkuö dör burrîrî ẽnã se' wòqã ichówa .,Me llevó mucho tiempo porque el libro era muy grueso y confuso .,XNLI-AMNL2020-Dev-315-H,Ye' ki̱ ká̱wö bak ta̱î̱ e' wâ dör tö yë́jkuö dör burrîrî e̱na̱ se' wö̀a̱ ichówa .,
9188,Élkê ye' chówa i kũóxwã ie .,Tardé un tiempo en encontrarlo .,XNLI-AMNL2020-Dev-316-H,Élkê ye' chówa i ku̱ó̱wa̱ ie .,
9189,"E' dör wèxs se' shkòqke úriki e's sö i yèke i ñèxke sèxnõ e' dör cámara wóqstsèke káxjkêx yawèke pilotos wakpa dör dòqka 80.000 pies , cámara káxjkêx e' kĩ , tã e' wã i dótkenẽ .","El soporte fisiológico difiere del soporte de vida en que maneja las cámaras de altitud que ejecutan pilotos de hasta 80.000 pies , en cámaras de gran altitud , y lo trae de regreso .",XNLI-AMNL2020-Dev-317-P,"E' dör wè̱s se' shkö̀ke úriki ês sö i yèke i ñè̱ke sè̱no̱ e' dör cámara wö́stsèke ká̱jkê̱ yawèke pilotos wakpa dör dö̀ka 80.000 pies , cámara ká̱jkê̱ e' ki̱ , ta̱ e' wa̱ i dótchene̱ .",
9190,Pilotos wakpa e' sãwèxke cámara káxjkêx ése dör .,Los pilotos son evaluados en cámaras de altitud .,XNLI-AMNL2020-Dev-318-H,Pilotos wakpa e' sa̱wè̱ke cámara ká̱jkê̱ ése dör .,
9191,Pilotos wakpa káxwöta sãwèx cámara káxjkêx ése wa dòqka si' wa tã 20 ulát ã .,Los pilotos tienen que ser probados en cámaras de altitud unas 20 veces al mes .,XNLI-AMNL2020-Dev-319-H,Pilotos wakpa ká̱wöta sa̱wè̱ cámara ká̱jkê̱ ése wa dö̀ka si' wa ta̱ 20 ulát a̱ .,
9192,Cámara káxjkêx e' yéqrketsãnẽ .,La cámara de altitud ha sido retirada .,XNLI-AMNL2020-Dev-320-H,Cámara ká̱jkê̱ e' yë́rketsa̱ne̱ .,
9193,"Tã , uf , i mìxneyal káx shùx kĩ tã uf , tã uf tã , tã e's i mĩr e's irir Augusta , káx shùx kĩ ñãlàx bêqrie kĩ kie Broad Street , tã móxki irir ñãlàx étkèq shô éttak i shùxshàx .","Y , uf , se mudaron al centro y uf , hubo un uf , y sigue siendo así en Augusta , esa calle grande del centro que se llama Broad Street , y de verdad que es solo esta calle ancha de una parte central .",XNLI-AMNL2020-Dev-321-P,"Ta̱ , uf , i mì̱neyal ká̱ shù̱ ki̱ ta̱ uf , ta̱ uf ta̱ , ta̱ ês i mi̱r ês irir Augusta , ká̱ shù̱ ki̱ ña̱là̱ bë̂rie ki̱ kie Broad Street , ta̱ mó̱ki irir ña̱là̱ étchë̀ shô éttak i shù̱shà̱ .",
9194,Augusta ãmèxãt irir tã i mìxnẽyal Atlanta .,Dejaron Augusta y se fueron a Atlanta .,XNLI-AMNL2020-Dev-322-H,Augusta a̱mè̱a̱t irir ta̱ i mì̱ne̱yal Atlanta .,
9195,I mìxnẽyal ciudad shũshàx ñãlàx bua' ie kĩ .,Fueron al centro de la ciudad a la calle principal .,XNLI-AMNL2020-Dev-323-H,I mì̱ne̱yal ciudad shu̱shà̱ ña̱là̱ bua' ie ki̱ .,
9196,I mìxneyal ñãlàx wéx ajkẽn chkòq wé ẽnã balo' wé tso' tãîx e' èqka .,Fueron a la calle que tenía más restaurantes y bares .,XNLI-AMNL2020-Dev-324-H,I mì̱neyal ña̱là̱ wé̱ ajke̱n chkö̀ wé e̱na̱ balo' wé tso' ta̱î̱ e' ë̀ka .,
9197,e's ye' ã tã irir .,Eso fue mi liada .,XNLI-AMNL2020-Dev-325-P,Ês ye' a̱ ta̱ irir .,
9198,Yö i yö' kèq ã i sulûnẽ ièqnẽwa yéqs .,Lo hice sin cometer ningún error .,XNLI-AMNL2020-Dev-326-H,Yö i yö' kë̀ a̱ i sulûne̱ ië̀ne̱wa yë́s .,
9199,Yö i sulûòxka míxk yö i uyèqjkuö pátkë'mĩ e' tã .,Cometí un error cuando envié los formularios .,XNLI-AMNL2020-Dev-327-H,Yö i sulûò̱ka mí̱k yö i yë́jkuö pátchë'mi̱ e' ta̱ .,
9200,Yö i sulûòxka .,Cometí un error .,XNLI-AMNL2020-Dev-328-H,Yö i sulûò̱ka .,
9201,"Ie' dör wèxs , erë tã be' káxwöta i' shàx káx sãũk , i' shàx káx sãũk , ie' dör ye' ã káx mèxke i kũãki èq mãñáxltë i wéblo ie i shúxlo wa .","Ella es como , pero tienes que mirar aquí , mira aquí , ella me da como tres lugares diferentes para mirar en el ordenador .",XNLI-AMNL2020-Dev-329-P,"Ie' dör wè̱s , êrë ta̱ be' ká̱wöta i' shà̱ ká̱ sa̱u̱k , i' shà̱ ká̱ sa̱u̱k , ie' dör ye' a̱ ká̱ mè̱ke i ku̱a̱ki ë̀ ma̱ñá̱ltë i wébalo ie i shú̱lo wa .",
9202,Ie' kèq éxn ã ĩàxnẽ tö wèxkèqka káx wéqrmĩ .,Ella no tenía ni idea de dónde mirar .,XNLI-AMNL2020-Dev-330-H,Ie' kë̀ é̱n a̱ i̱à̱ne̱ tö wè̱kë̀ka ká̱ wë́rmi̱ .,
9203,Ie' dör ye' ã iche tö carpeta tso'rö ishtó ie batà kĩ .,Ella me dijo que las carpetas estarían en el escritorio .,XNLI-AMNL2020-Dev-331-H,Ie' dör ye' a̱ iche tö carpeta tso'rö ishtó ie batà ki̱ .,
9204,Ie' ye' ã iche tö wéx i yulèke .,Ella me dijo dónde buscar .,XNLI-AMNL2020-Dev-332-H,Ie' ye' a̱ iche tö wé̱ i yulèke .,
9205,"Oh , irir Snake River , oh Snake River tkabèq tãîx ie' ã .","oh , fue Snake River , oh Snake River con muchas serpientes en él",XNLI-AMNL2020-Dev-333-P,"Oh , irir Snake River , oh Snake River tchabë̀ ta̱î̱ ie' a̱ .",
9206,"Éwa tã i ajkà kũéxkĩ , Snake River kèq tkabèq tã' ; e's ikie i ajkà s e' kũéxkĩ .","A pesar de su nombre , en Snake River no hay serpientes ; se llama así por su forma de S .",XNLI-AMNL2020-Dev-334-H,"Éwa ta̱ i ajkà ku̱e̱k , Snake River kë̀ tchabë̀ ta̱' ; ês ikie i ajkà s e' ku̱e̱k .",
9207,Snake River wã taîx kuèq tso' se' kuèta .,Snake River tiene muchas tortugas mordedoras .,XNLI-AMNL2020-Dev-335-H,Snake River wa̱ taî̱ kuë̀ tso' se' kuèta .,
9208,Snake River e' ã chî tkabèq tso' .,Snake River está lleno de serpientes .,XNLI-AMNL2020-Dev-336-H,Snake River e' a̱ chî tchabë̀ tso' .,
9209,"Tóq , ye' wã cooperativa tã' nãwîx ie .","Sí , tengo una cooperativa de crédito",XNLI-AMNL2020-Dev-337-P,"Tö́ , ye' wa̱ cooperativa ta̱' na̱wî̱ ie .",
9210,Ye' wã ét cooperativa tã' e' èq kĩ ye' míxke .,Tengo una cooperativa de crédito a la que voy .,XNLI-AMNL2020-Dev-338-H,Ye' wa̱ ét cooperativa ta̱' e' ë̀ ki̱ ye' mí̱ke .,
9211,Yö ye' cooperativa pàkêke shkòqë .,Visito mi cooperativa de crédito con frecuencia .,XNLI-AMNL2020-Dev-339-H,Yö ye' cooperativa pàkêke shkö̀ë .,
9212,Irir nãwîx iówã ?,Qué es una unión de crédito ?,XNLI-AMNL2020-Dev-340-H,Irir na̱wî̱ iówa̱ ?,
9213,"Wòqshàxë , irir skéxl tso' ie , aû kèq irir e' kèq , be' éxn ã ĩàxnã , be' ẽ' tsùxãtmĩ ĩã i pànẽ ie tã i pánũk ì alê bua' e' yawóqk , kèq yö iklóqwe móxki .","exactamente , es un estado activo , no es algo en lo que , ya sabes , puedas estas involucrado con pasión y esperar hacer algo bueno , realmente no lo creo",XNLI-AMNL2020-Dev-341-P,"Wö̀shà̱ë , irir ské̱l tso' ie , aû kë̀ irir e' kë̀ , be' é̱n a̱ i̱à̱na̱ , be' e̱' tsù̱a̱tmi̱ i̱a̱ i pàne̱ ie ta̱ i pánu̱k ì alê bua' e' yawö́k , kë̀ yö iklö́we mó̱ki .",
9214,Yö iklóqwẽ tö be' káxwöta dìwö mũk 10 káx ét ã àxs íyi i' yör bua' .,Creo que debes dedicar 10 horas al día para ser bueno en esto .,XNLI-AMNL2020-Dev-342-H,Yö iklö́we̱ tö be' ká̱wöta dìwö mu̱k 10 ká̱ ét a̱ à̱s íyi i' yör bua' .,
9215,Yö iklóqwẽ tö be' káxwöta e' ã káxwö mũk ĩa àxs i yör bua' .,Creo que debes estar dedicado a ello para hacerlo bien .,XNLI-AMNL2020-Dev-343-H,Yö iklö́we̱ tö be' ká̱wöta e' a̱ ká̱wö mu̱k i̱a à̱s i yör bua' .,
9216,Aû kèq ì dòqpa wèxs tã móxki bö i ujté klóqwẽ bua' ichóqk ie .,No pasa nada si realmente no te lo tomas en serio .,XNLI-AMNL2020-Dev-344-H,Aû kë̀ ì dö̀pa wè̱s ta̱ mó̱ki bö i ujté klö́we̱ bua' ichö́k ie .,
9217,"Tã yö i bikeitse tö wèxs ì yóqrmĩ bua' ichóqk tã sö ì yawèmĩ i kĩ , ye' éxn ã ichàkũ tö se' káxwöta se' wakpa wéx tso' se' ujtéchök e' mãnèxũk .","y que lo que pienso que va a ser realmente interesante es lo que hacemos sobre ello , quiero decir que vamos a tener que cambiar a la gente que nos representa",XNLI-AMNL2020-Dev-345-P,"Ta̱ yö i bikeitse tö wè̱s ì yö́rmi̱ bua' ichö́k ta̱ sö ì yawèmi̱ i ki̱ , ye' é̱n a̱ ichàku̱ tö se' ká̱wöta se' wakpa wé̱ tso' se' ujtéchök e' ma̱nè̱u̱k .",
9218,"Sö ichèmĩ tö irir shtirîwẽ ie tã kèq irir bua' wéx dör se' ujtéchök e' mãnèxwõ ie , e' wa tã aû kèq irir bua' bikeitse mãnèxwẽtsã .","Seguro que será aburrido y no merecerá la pena cambiar a los que nos representan , así que no deberíamos ni siquiera intentar cambiar .",XNLI-AMNL2020-Dev-346-H,"Sö ichèmi̱ tö irir shtirîwe̱ ie ta̱ kë̀ irir bua' wé̱ dör se' ujtéchök e' ma̱nè̱wo̱ ie , e' wa ta̱ aû kë̀ irir bua' bikeitse ma̱nè̱we̱tsa̱ .",
9219,"Ye' iklòqwẽ tö irir ẽ' mèxtsã se' ujtéköpa mãnèxũktsã , erë tã batà ie tã i yóqrmĩ .","Creo que será un desafío cambiar a nuestros representantes , pero al final valdrá la pena .",XNLI-AMNL2020-Dev-347-H,"Ye' iklö̀we̱ tö irir e̱' mè̱tsa̱ se' ujtéköpa ma̱nè̱u̱ktsa̱ , êrë ta̱ batà ie ta̱ i yö́rmi̱ .",
9220,Skáxwöta wéxëltëpa dör se' ujtékölpa e' mãnèxũk .,Debemos cambiar a aquellos que nos representan .,XNLI-AMNL2020-Dev-348-H,Ská̱wöta wé̱ëltëpa dör se' ujtékölpa e' ma̱nè̱u̱k .,
9221,Tã i dòqmĩ bua' ie ãñìxes míxk i wà mâxnã e' ukòqki .,Y pueden ser muy agradables también después de que hayan sido entrenados .,XNLI-AMNL2020-Dev-349-P,Ta̱ i dö̀mi̱ bua' ie a̱ñì̱es mí̱k i wà mâ̱na̱ e' ukö̀ki .,
9222,I míxãnẽ daló ie ẽnã séxsèxë míxk i mâxnã e' èxnã e' ukòqki .,Se vuelven endurecidos y fríos una vez que completan el entrenamiento .,XNLI-AMNL2020-Dev-350-H,I mí̱a̱ne̱ daló ie e̱na̱ sé̱sè̱ë mí̱k i mâ̱na̱ e' è̱na̱ e' ukö̀ki .,
9223,I mãnéxrke bétka míxk i tso' i mâxũk e' daléwa .,Cambian rápidamente mientras estan en entrenanamiento,XNLI-AMNL2020-Dev-351-H,I ma̱né̱rke bétka mí̱k i tso' i mâ̱u̱k e' daléwa .,
9224,"Míxk ĩẽ' mãùxke , e' tã i dòqmĩ tö i kíxtsër bua' .","Cuando se entrenan , pueden ser bastante agradables .",XNLI-AMNL2020-Dev-352-H,"Mí̱k i̱e̱' ma̱ù̱ke , e' ta̱ i dö̀mi̱ tö i kí̱tsër bua' .",
9225,Tã i dòqmĩka dawás 10 20 éjkë kĩ . Yö iklóqwẽ yö tö i wër sulû .,Y puede continuar por diez veinte años . Creo que esto es un poco ridículo .,XNLI-AMNL2020-Dev-353-P,Ta̱ i dö̀mi̱ka dawás 10 20 éjkë ki̱ . Yö iklö́we̱ yö tö i wër sulû .,
9226,Yö iklòqwẽ tö irir ãlìx ie ujtè e' ichàkirmĩ e' kĩ dawás dòqkamĩ tãîx ë .,Creo que es una locura que una demanda pueda durar tantos años .,XNLI-AMNL2020-Dev-354-H,Yö iklö̀we̱ tö irir a̱lì̱ ie ujtè e' ichàkirmi̱ e' ki̱ dawás dö̀kami̱ ta̱î̱ ë .,
9227,Yö iklòqwẽ tö irir ãlìx ie tö i séxrmĩ káx tãîxë .,Creo que es una locura que pueda durar tanto tiempo .,XNLI-AMNL2020-Dev-355-H,Yö iklö̀we̱ tö irir a̱lì̱ ie tö i sé̱rmi̱ ká̱ ta̱î̱ë .,
9228,I sèxnã dòqka káx tèröl èq .,Solo dura una semana .,XNLI-AMNL2020-Dev-356-H,I sè̱na̱ dö̀ka ká̱ tèröl ë̀ .,
9229,"Tóq , be' wã ì sùxmã tabèchka ulà batak tër ét .","sí , debes haber tenido uno inalámbrico",XNLI-AMNL2020-Dev-357-P,"Tö́ , be' wa̱ ì sù̱ma̱ tabèchka ulà batak tër ét .",
9230,I shúxlönẽ tö irir tabèchka ulà batak kĩ káx shùxã .,Corrige que el que tenías era inalámbrico .,XNLI-AMNL2020-Dev-358-H,I shú̱löne̱ tö irir tabèchka ulà batak ki̱ ká̱ shù̱a̱ .,
9231,Wéx bak be' wã e' ët dör ujtè e'tökicha ie i tsékicha étkèq .,El que tenías era definitivamente una versión con cable solamente .,XNLI-AMNL2020-Dev-359-H,Wé̱ bak be' wa̱ e' ët dör ujtè êtökicha ie i tsékicha étkë̀ .,
9232,Sö ichö mã tã i wã i tsékicha tã' e'töm ë i ulà wa .,Es posible que haya tenido uno con un cable opcional .,XNLI-AMNL2020-Dev-360-H,Sö ichö ma̱ ta̱ i wa̱ i tsékicha ta̱' êtöm ë i ulà wa .,
9233,Be' tso' ichóqk tö i wóqulâũknãmẽ ö i yéqpa ... ?,Estás diciendo que los profesores o los padres ... ?,XNLI-AMNL2020-Dev-361-P,Be' tso' ichö́k tö i wö́ulâu̱kna̱me̱ ö i yë́pa. . . ?,
9234,Be' tso' ichóqk tö i wóqulârke e' tso' i yawóqk ö i wóqulâknãmẽ e' kíxmũkbla ?,Estás diciendo que lo hicieron los estudiantes o el ayudante del profesor ?,XNLI-AMNL2020-Dev-362-H,Be' tso' ichö́k tö i wö́ulârke e' tso' i yawö́k ö i wö́ulâkna̱me̱ e' kí̱mu̱kbla ?,
9235,Irir swóqulâũk wakpa ö se' yéqpa ?,Son los maestros o los padres ?,XNLI-AMNL2020-Dev-363-H,Irir swö́ulâu̱k wakpa ö se' yë́pa ?,
9236,Ì chóqk be' tso' bêqr se' yéqpa ö swóqulâuknãmẽ e' ujté ?,Qué estas insinuando acerca de los padres y los profesores ?,XNLI-AMNL2020-Dev-364-H,Ì chö́k be' tso' bë̂r se' yë́pa ö swö́ulâukna̱me̱ e' ujté ?,
9237,"Ãñìxes , yö i sùxmã i alê sãwèxmĩ , oh , ìs irir mã V tèrö̜l e's .","Además , probablemente miraría algo , oh , tal vez un V seis",XNLI-AMNL2020-Dev-365-P,"A̱ñì̱es , yö i sù̱ma̱ i alê sa̱wè̱mi̱ , oh , ìs irir ma̱ V tèrö̜l ês .",
9238,Ye' tso' i sãũk e' dör wèxs V6 e's .,Estoy considerando ver un V6 .,XNLI-AMNL2020-Dev-366-H,Ye' tso' i sa̱u̱k e' dör wè̱s V6 ês .,
9239,Yö iklóqwẽ tö e' dör i bua' V6 ie i yawóqk e's .,Creo que un V6 es la mejor manera de hacerlo .,XNLI-AMNL2020-Dev-367-H,Yö iklö́we̱ tö e' dör i bua' V6 ie i yawö́k ês .,
9240,Yéqs e' tã i ujté tã' V6 ét .,Jamás tendría en cuenta un V6 .,XNLI-AMNL2020-Dev-368-H,Yë́s e' ta̱ i ujté ta̱' V6 ét .,
9241,"Éwë , yö ichèmĩ tö i kĩ chèmĩ bua' ichóqk kèq àxnẽ ye' éxn ã , yêqsyêqs tã káxn yö ujtè shùxlòqtsã káx bikeitse wa i mâxwõ ẽnã dawà uh irir móxki se' shùxshàx kèq yö i bikeitsèpa dawà yök .","Bueno , supongo que supongo tan bien que no sé , realmente no he resuelto todos mis sentimientos en las pruebas de drogas uh soy totalmente heterosexual nunca consideraría tomar drogas",XNLI-AMNL2020-Dev-369-P,"Éwë , yö ichèmi̱ tö i ki̱ chèmi̱ bua' ichö́k kë̀ à̱ne̱ ye' é̱n a̱ , yë̂syë̂s ta̱ ká̱n yö ujtè shù̱lö̀tsa̱ ká̱ bikeitse wa i mâ̱wo̱ e̱na̱ dawà uh irir mó̱ki se' shù̱shà̱ kë̀ yö i bikeitsèpa dawà yök .",
9242,"Ye' tso' yêqsyêqs ë tö ye' tso' õ' ale ie i mâxwõ dawà yòqki , kèq ye' wã ì tã e' ajkẽn tã .","Estoy firmemente en contra de las pruebas de drogas , no tengo dudas al respecto .",XNLI-AMNL2020-Dev-370-H,"Ye' tso' yë̂syë̂s ë tö ye' tso' o̱' ale ie i mâ̱wo̱ dawà yö̀ki , kë̀ ye' wa̱ ì ta̱ e' ajke̱n ta̱ .",
9243,"Tóq tã ie'pa dör ye' ã dawà mâxwèxke , yö iklóqwẽ tö ye' dòqtsãmĩ bua' .","Si me realizan prueba de drogas , creo que saldré bien .",XNLI-AMNL2020-Dev-371-H,"Tö́ ta̱ ie'pa dör ye' a̱ dawà mâ̱wè̱ke , yö iklö́we̱ tö ye' dö̀tsa̱mi̱ bua' .",
9244,"Yö iklòqwẽ tóq , erë tã káxn ye' ã ẽ' tsèqũ e' tkòqmĩ e' dör wèxs tests dawà wa .","Creo que sí , pero no he pasado por mis emociones con respecto a los tests de drogas .",XNLI-AMNL2020-Dev-372-H,"Yö iklö̀we̱ tö́ , êrë ta̱ ká̱n ye' a̱ e̱' tsë̀u̱ e' tchö̀mi̱ e' dör wè̱s tests dawà wa .",
9245,Be' ẽ' pàrwö wèxs biyòq tkòqke ĩẽ' dòqka káx íxẽ e' wa .,preocúpate por cómo afectan las noticias nacionales a la zona local,XNLI-AMNL2020-Dev-373-P,Be' e̱' pàrwö wè̱s biyö̀ tchö̀ke i̱e̱' dö̀ka ká̱ í̱e̱ e' wa .,
9246,Bikeitsule káx ĩẽ' kũéxkĩ wéx wër sãméx ie biyòq chòqke káx ĩẽ' kĩ e' kũéxkĩ .,Preocupado por los lugares locales que se ven afectados por las noticias nacionales .,XNLI-AMNL2020-Dev-374-H,Bikeitsule ká̱ i̱e̱' ku̱e̱k wé̱ wër sa̱mé̱ ie biyö̀ chö̀ke ká̱ i̱e̱' ki̱ e' ku̱e̱k .,
9247,Aû kèq yö i ãmèxpaka tö biyòq yéqrke káx ĩẽ' e' dör ãñìxes se' káx tkòqke e' ã ichèke ĩñã .,No podria importarme menos lo que las noticias nacionales cubren con respecto a nuestras areas locales,XNLI-AMNL2020-Dev-375-H,Aû kë̀ yö i a̱mè̱paka tö biyö̀ yë́rke ká̱ i̱e̱' e' dör a̱ñì̱es se' ká̱ tchö̀ke e' a̱ ichèke i̱ña̱ .,
9248,Káx wak ã uyèqjkuö kítule e' chèke tö se' káx wër tö áxtketër dióqshẽt .,Los periódicos nacionales hacen que nuestros locales parezcan atrasados .,XNLI-AMNL2020-Dev-376-H,Ká̱ wak a̱ yë́jkuö kítule e' chèke tö se' ká̱ wër tö á̱tketër diö́she̱t .,
9249,"Erë aû , sa' wake wã , be' éxn ã ĩàxnã , kèq yèqnẽ ẽnã kèq yèqnẽ datsi' wóqkir ö datsi' étkie ése sãwèx be' dör íxẽ e' kũéxkĩ kãnèxbalök ù ã e' wâ dör tö ye' shkòqmĩ datsi' tsítsir èq míxk .","pero no , nosotros usualmente , ya sabes , falda y falda y blusa o traje o vestido es lo que ves por aquí así que está bien trabajar en casa porque puedo ir en ropa interior",XNLI-AMNL2020-Dev-377-P,"Êrë aû , sa' wake wa̱ , be' é̱n a̱ i̱à̱na̱ , kë̀ yë̀ne̱ e̱na̱ kë̀ yë̀ne̱ datsi' wö́kir ö datsi' étkie ése sa̱wè̱ be' dör í̱e̱ e' ku̱e̱k ka̱nè̱blök ù a̱ e' wâ dör tö ye' shkö̀mi̱ datsi' tsítsir ë̀ mí̱k .",
9250,Aû kèq ye' ẽ' pàiö míxk ye' kãnèxblòqke ù ã e' tã .,No me visto cuando trabajo en casa .,XNLI-AMNL2020-Dev-378-H,Aû kë̀ ye' e̱' pàiö mí̱k ye' ka̱nè̱blö̀ke ù a̱ e' ta̱ .,
9251,Aû yö pàio ẽ' pàsi'wõ ése èq ièke míxk ye' dûr ù ã kãnèxbalök e' tã .,No uso nada más que sudaderas cuando trabajo en casa .,XNLI-AMNL2020-Dev-379-H,Aû yö pàio e̱' pàsi'wo̱ ése ë̀ ièke mí̱k ye' dûr ù a̱ ka̱nè̱blök e' ta̱ .,
9252,I ichóqk tã kèq yö pàio étkie ièkũ kãnèxblo ù ã e' wâ dör tö e' tã ye' wër dakírkîë .,Todavía uso vestidos cuando trabajo en casa porque me siento más elegante .,XNLI-AMNL2020-Dev-380-H,I ichö́k ta̱ kë̀ yö pàio étkie ièku̱ ka̱nè̱blo ù a̱ e' wâ dör tö e' ta̱ ye' wër dakírkîë .,
9253,"Émã , káx ulát tã wéx sèxnõ ie e' ã íyi tso' e' kèq àxnẽ ye' éxn ã wà pàke .","Sí , tener un sitio donde vivir tiene algo que no sé cómo explicar .",XNLI-AMNL2020-Dev-381-P,"Éma̱ , ká̱ ulát ta̱ wé̱ sè̱no̱ ie e' a̱ íyi tso' e' kë̀ à̱ne̱ ye' é̱n a̱ wà pàke .",
9254,Káx tã' wéx sèxnõ ie e' dör wèxs kàbasawẽ dòqmĩ ujtè ie .,Tener un lugar para vivir es un sueño hecho realidad .,XNLI-AMNL2020-Dev-382-H,Ká̱ ta̱' wé̱ sè̱no̱ ie e' dör wè̱s kàbasawe̱ dö̀mi̱ ujtè ie .,
9255,E' wa tã aû kèq ye' tkînẽ i kĩ tö ye' wã káx tã' wéx sèxnõ ie .,Realmente no me importa si tengo un lugar para vivir .,XNLI-AMNL2020-Dev-383-H,E' wa ta̱ aû kë̀ ye' tchîne̱ i ki̱ tö ye' wa̱ ká̱ ta̱' wé̱ sè̱no̱ ie .,
9256,Bua' irir míxk se wã káx tã' sèxnõ ie .,Es bonito tener un lugar donde vivir .,XNLI-AMNL2020-Dev-384-H,Bua' irir mí̱k se wa̱ ká̱ ta̱' sè̱no̱ ie .,
9257,"Tóq , tóq , tóq , be' wã i ujchẽn , kèq ye' tkînẽ i kĩ tã ye' wã corporación tã' skéxl móx ie .","Sí , sí , sí , ya sabes , ni siquiera me importaría tanto si tuvieran una corporación financiada .",XNLI-AMNL2020-Dev-385-P,"Tö́ , tö́ , tö́ , be' wa̱ i ujche̱n , kë̀ ye' tchîne̱ i ki̱ ta̱ ye' wa̱ corporación ta̱' ské̱l mó̱ ie .",
9258,I tòqtke dör tôtô tö corporación wà ã i ské ãméxrule .,Sería fácil averiguar si la corporación fue financiada .,XNLI-AMNL2020-Dev-386-H,I tö̀tche dör tôtô tö corporación wà a̱ i ské a̱mé̱rule .,
9259,Ye' ulúrkãmĩ míxk ye' wã ujchẽnẽ tö corporación dör ì ã i péit .,Me enfadaría saber que habían financiado la corporación .,XNLI-AMNL2020-Dev-387-H,Ye' ulúrka̱mi̱ mí̱k ye' wa̱ ujche̱ne̱ tö corporación dör ì a̱ i péit .,
9260,"Tã corporación e' ã i peítule , kèq e' dör ye' tsiríwèxpa .","Si la corporación fuera financiada , no me molestaría .",XNLI-AMNL2020-Dev-388-H,"Ta̱ corporación e' a̱ i peítule , kë̀ e' dör ye' tsiríwè̱pa .",
9261,Tóq i' i tso' káxjkẽ e' dör e' wa tã se' ujtòqke ãñìxta banet wër sulû ichóqk .,"sí , es nuesto esto esto de arriba tenemos nuestras relaciones rurales que son muy malas",XNLI-AMNL2020-Dev-389-P,Tö́ i' i tso' ká̱jke̱ e' dör e' wa ta̱ se' ujtö̀ke a̱ñì̱ta banet wër sulû ichö́k .,
9262,Wéx i wòqiëtso i' èqka e' tã míxk alê tã i tso' bua' .,Las conexiones de por aquí a veces están bien .,XNLI-AMNL2020-Dev-390-H,Wé̱ i wö̀iëtso i' ë̀ka e' ta̱ mí̱k alê ta̱ i tso' bua' .,
9263,Aû kèq bua' ie ãñìx kùxrpa ujtó ie íxẽ .,No se consiguen buenos contactos por aquí .,XNLI-AMNL2020-Dev-391-H,Aû kë̀ bua' ie a̱ñì̱ kù̱rpa ujtó ie í̱e̱ .,
